topic,date,count
swine-flu-questions,2010-06,5
swine-flu-questions,2013-02,2
swine-flu-questions,2013-08,2
swine-flu-questions,2014-01,2
swine-flu-questions,2014-03,2
syphilis-questions,2012-10,2
syphilis-questions,2012-12,2
syphilis-questions,2013-09,4
syphilis-questions,2013-11,2
syphilis-questions,2014-03,2
syphilis-questions,2014-09,2
syrup-questions,2010-08,2
syrup-questions,2012-10,3
syrup-questions,2012-12,2
syrup-questions,2013-04,3
syrup-questions,2013-08,2
syrup-questions,2013-10,4
syrup-questions,2013-12,2
syrup-questions,2014-01,2
syrup-questions,2014-06,2
syrup-questions,2014-09,2
systemic-questions,2014-04,1
systemic-questions,2014-05,2
tachycardia-questions,2013-06,3
tachycardia-questions,2013-09,6
tachycardia-questions,2013-10,2
tachycardia-questions,2014-11,2
tai-chi-questions,2010-09,2
tailbone-questions,2012-10,2
tailbone-questions,2013-02,2
tailbone-questions,2014-06,3
tailbone-questions,2014-07,3
talc-questions,2013-02,2
tampon-questions,2012-10,11
tampon-questions,2012-11,5
tampon-questions,2012-12,4
tampon-questions,2013-01,2
tampon-questions,2013-02,2
tampon-questions,2013-03,2
tampon-questions,2013-04,2
tampon-questions,2013-05,4
tampon-questions,2013-06,2
tampon-questions,2013-07,8
tampon-questions,2013-09,8
tampon-questions,2013-10,2
tampon-questions,2013-11,8
tampon-questions,2013-12,5
tampon-questions,2014-01,6
tampon-questions,2014-02,2
tampon-questions,2014-03,6
tampon-questions,2014-04,2
tampon-questions,2014-05,6
tampon-questions,2014-07,7
tampon-questions,2014-08,12
tampon-questions,2014-09,9
tampon-questions,2014-10,8
tampon-questions,2014-11,4
tapeworm-infection-questions,2013-03,2
tapeworm-infection-questions,2014-05,2
tapeworm-infection-questions,2014-07,2
tardive-dyskinesia-questions,2012-12,2
target-heart-rate-questions,2013-02,2
tar-syndrome-questions,2014-11,2
taste-questions,2010-08,6
taste-questions,2012-10,17
taste-questions,2012-11,14
taste-questions,2012-12,15
taste-questions,2013-01,4
taste-questions,2013-02,2
taste-questions,2013-03,8
taste-questions,2013-04,4
taste-questions,2013-05,2
taste-questions,2013-06,10
taste-questions,2013-07,6
taste-questions,2013-08,4
taste-questions,2013-10,4
taste-questions,2013-11,4
taste-questions,2014-02,4
taste-questions,2014-03,6
taste-questions,2014-04,14
taste-questions,2014-05,2
taste-questions,2014-06,8
taste-questions,2014-07,10
taste-questions,2014-08,6
taste-questions,2014-10,4
taste-questions,2014-11,8
tattoo-questions,2010-03,3
tattoo-questions,2010-08,4
tattoo-questions,2012-10,3
tattoo-questions,2012-11,2
tattoo-questions,2013-06,2
tattoo-questions,2013-07,2
tattoo-questions,2013-11,8
tattoo-questions,2014-01,2
tattoo-questions,2014-02,2
tattoo-questions,2014-07,2
tattoo-questions,2014-08,4
tattoo-questions,2014-09,3
tattoo-questions,2014-11,2
tea-questions,2010-06,2
tea-questions,2012-10,10
tea-questions,2012-11,11
tea-questions,2012-12,2
tea-questions,2013-02,5
tea-questions,2013-03,6
tea-questions,2013-04,7
tea-questions,2013-05,2
tea-questions,2013-06,2
tea-questions,2013-07,4
tea-questions,2013-08,5
tea-questions,2013-09,6
tea-questions,2013-10,6
tea-questions,2013-12,13
tea-questions,2014-01,8
tea-questions,2014-02,6
tea-questions,2014-03,4
tea-questions,2014-04,9
tea-questions,2014-05,2
tea-questions,2014-07,2
tea-questions,2014-09,1
tea-questions,2014-10,2
tea-questions,2014-11,2
tear-duct-questions,2013-01,2
tear-duct-questions,2013-02,2
tear-duct-questions,2013-04,2
tea-tree-oil-questions,2013-07,2
tea-tree-oil-questions,2014-06,2
tea-tree-oil-questions,2014-08,2
tea-tree-oil-questions,2014-11,4
teething-questions,2010-07,6
teething-questions,2010-09,4
teething-questions,2012-10,2
teething-questions,2014-03,2
teething-questions,2014-04,2
teething-questions,2014-06,2
teething-questions,2014-10,2
temperature-questions,2010-08,3
temperature-questions,2012-10,12
temperature-questions,2012-11,15
temperature-questions,2012-12,8
temperature-questions,2013-01,5
temperature-questions,2013-02,4
temperature-questions,2013-03,4
temperature-questions,2013-05,4
temperature-questions,2013-06,2
temperature-questions,2013-07,2
temperature-questions,2013-08,6
temperature-questions,2013-09,4
temperature-questions,2013-10,6
temperature-questions,2013-12,8
temperature-questions,2014-01,2
temperature-questions,2014-02,8
temperature-questions,2014-03,2
temperature-questions,2014-04,9
temperature-questions,2014-06,5
temperature-questions,2014-07,4
temperature-questions,2014-09,2
temperature-questions,2014-10,7
temperature-questions,2014-11,2
temperature-questions,2014-12,5
temper-tantrums-questions,2013-02,2
tenderness-questions,2012-10,36
tenderness-questions,2012-11,45
tenderness-questions,2012-12,10
tenderness-questions,2013-01,10
tenderness-questions,2013-02,24
tenderness-questions,2013-03,2
tenderness-questions,2013-04,12
tenderness-questions,2013-05,2
tenderness-questions,2013-06,16
tenderness-questions,2013-07,14
tenderness-questions,2013-08,6
tenderness-questions,2013-09,8
tenderness-questions,2013-10,14
tenderness-questions,2013-11,15
tenderness-questions,2013-12,13
tenderness-questions,2014-01,14
tenderness-questions,2014-02,13
tenderness-questions,2014-03,8
tenderness-questions,2014-04,14
tenderness-questions,2014-05,14
tenderness-questions,2014-06,5
tenderness-questions,2014-07,10
tenderness-questions,2014-08,21
tenderness-questions,2014-09,7
tenderness-questions,2014-10,6
tendinitis-questions,2012-12,5
tendinitis-questions,2014-07,2
tendonitis-questions,2012-11,3
tendonitis-questions,2013-06,6
tendonitis-questions,2013-07,3
tendonitis-questions,2013-08,2
tendonitis-questions,2014-02,2
tendonitis-questions,2014-04,3
tendonitis-questions,2014-07,4
tendonitis-questions,2014-10,3
tendon-questions,2010-08,2
tendon-questions,2012-11,2
tendon-questions,2012-12,2
tendon-questions,2013-01,9
tendon-questions,2013-05,5
tendon-questions,2013-06,2
tendon-questions,2013-07,2
tendon-questions,2013-08,4
tendon-questions,2014-03,4
tendon-questions,2014-06,2
tendon-questions,2014-07,6
tendon-questions,2014-09,2
tendon-questions,2014-11,2
tennis-elbow-questions,2014-01,2
tennis-elbow-questions,2014-03,2
tennis-elbow-questions,2014-04,4
tennis-elbow-questions,2014-07,5
tension-headache-questions,2012-10,4
tension-headache-questions,2013-10,2
testicle-questions,2012-10,14
testicle-questions,2012-11,12
testicle-questions,2012-12,15
testicle-questions,2013-01,13
testicle-questions,2013-02,6
testicle-questions,2013-03,4
testicle-questions,2013-04,2
testicle-questions,2013-05,6
testicle-questions,2013-06,18
testicle-questions,2013-07,9
testicle-questions,2013-08,14
testicle-questions,2013-09,6
testicle-questions,2013-10,7
testicle-questions,2013-11,10
testicle-questions,2013-12,12
testicle-questions,2014-01,25
testicle-questions,2014-02,6
testicle-questions,2014-03,13
testicle-questions,2014-04,14
testicle-questions,2014-05,16
testicle-questions,2014-06,21
testicle-questions,2014-07,23
testicle-questions,2014-08,13
testicle-questions,2014-09,10
testicle-questions,2014-10,9
testicle-questions,2014-11,12
testicle-questions,2014-12,2
testicular-cancer-questions,2013-02,4
testicular-cancer-questions,2013-03,2
testicular-cancer-questions,2013-10,2
testicular-cancer-questions,2013-12,2
testicular-cancer-questions,2014-01,2
testicular-cancer-questions,2014-04,2
testicular-cancer-questions,2014-06,6
testicular-cancer-questions,2014-07,2
testicular-cancer-questions,2014-09,3
testicular-cancer-questions,2014-11,2
testicular-torsion-questions,2013-12,2
testicular-torsion-questions,2014-09,9
testosterone-questions,2012-10,6
testosterone-questions,2012-11,6
testosterone-questions,2012-12,12
testosterone-questions,2013-02,4
testosterone-questions,2013-03,4
testosterone-questions,2013-05,2
testosterone-questions,2013-06,6
testosterone-questions,2013-07,10
testosterone-questions,2013-08,10
testosterone-questions,2013-09,6
testosterone-questions,2013-10,9
testosterone-questions,2013-11,8
testosterone-questions,2013-12,8
testosterone-questions,2014-01,3
testosterone-questions,2014-02,10
testosterone-questions,2014-03,6
testosterone-questions,2014-04,9
testosterone-questions,2014-05,11
testosterone-questions,2014-07,4
testosterone-questions,2014-08,10
testosterone-questions,2014-09,2
testosterone-questions,2014-11,6
testosterone-questions,2014-12,2
tetanus-questions,2012-11,2
tetanus-questions,2012-12,4
tetanus-questions,2013-01,2
tetanus-questions,2013-03,2
tetanus-questions,2013-04,4
tetanus-questions,2013-06,10
tetanus-questions,2013-07,4
tetanus-questions,2013-09,5
tetanus-questions,2013-10,2
tetanus-questions,2014-01,4
tetanus-questions,2014-03,5
tetanus-questions,2014-05,2
tetanus-questions,2014-06,2
tetanus-questions,2014-10,2
texas-questions,2013-08,2
texas-questions,2014-03,2
thallium-stress-test-questions,2013-01,2
thallium-stress-test-questions,2013-08,2
therapeutic-questions,2013-02,3
therapeutic-questions,2014-03,9
therapeutic-questions,2014-10,1
thermal-ablation-questions,2012-12,2
thermometer-questions,2012-12,2
thermometer-questions,2013-01,2
thermometer-questions,2013-08,2
thermometer-questions,2013-10,4
thermometer-questions,2013-12,2
thigh-questions,2012-10,25
thigh-questions,2012-11,17
thigh-questions,2012-12,21
thigh-questions,2013-01,6
thigh-questions,2013-02,14
thigh-questions,2013-03,10
thigh-questions,2013-04,2
thigh-questions,2013-06,7
thigh-questions,2013-07,10
thigh-questions,2013-08,14
thigh-questions,2013-09,8
thigh-questions,2013-10,4
thigh-questions,2013-11,6
thigh-questions,2013-12,8
thigh-questions,2014-01,6
thigh-questions,2014-02,8
thigh-questions,2014-03,13
thigh-questions,2014-04,11
thigh-questions,2014-05,23
thigh-questions,2014-06,8
thigh-questions,2014-07,11
thigh-questions,2014-08,9
thigh-questions,2014-09,6
thigh-questions,2014-10,7
thigh-questions,2014-11,2
third-trimester-questions,2012-11,4
third-trimester-questions,2013-03,2
third-trimester-questions,2013-05,2
third-trimester-questions,2013-11,3
third-trimester-questions,2014-04,2
third-trimester-questions,2014-09,2
thirst-questions,2012-11,4
thirst-questions,2013-01,2
thirst-questions,2013-02,4
thirst-questions,2013-06,2
thirst-questions,2013-09,2
thirst-questions,2013-11,4
thirst-questions,2013-12,2
thirst-questions,2014-02,2
thirst-questions,2014-03,2
thirst-questions,2014-06,2
thirst-questions,2014-07,2
thirst-questions,2014-08,2
thirst-questions,2014-11,2
thoracotomy-questions,2014-07,2
throat-questions,2012-10,53
throat-questions,2012-11,34
throat-questions,2012-12,28
throat-questions,2013-01,24
throat-questions,2013-02,26
throat-questions,2013-03,16
throat-questions,2013-04,15
throat-questions,2013-05,10
throat-questions,2013-06,23
throat-questions,2013-07,20
throat-questions,2013-08,22
throat-questions,2013-09,14
throat-questions,2013-10,10
throat-questions,2013-11,14
throat-questions,2013-12,20
throat-questions,2014-01,22
throat-questions,2014-02,12
throat-questions,2014-03,16
throat-questions,2014-04,9
throat-questions,2014-05,19
throat-questions,2014-06,10
throat-questions,2014-07,28
throat-questions,2014-08,4
throat-questions,2014-09,8
throat-questions,2014-10,14
throat-questions,2014-11,10
throat-questions,2014-12,2
thrombosis-questions,2014-01,2
thrush-questions,2010-08,10
thrush-questions,2012-11,2
thrush-questions,2012-12,2
thrush-questions,2013-01,4
thrush-questions,2013-02,2
thrush-questions,2013-04,2
thrush-questions,2013-06,2
thrush-questions,2013-07,2
thrush-questions,2013-08,2
thrush-questions,2013-10,4
thrush-questions,2013-11,2
thrush-questions,2014-01,5
thrush-questions,2014-02,8
thrush-questions,2014-03,8
thrush-questions,2014-04,9
thrush-questions,2014-05,4
thrush-questions,2014-07,1
thrush-questions,2014-09,2
thrush-questions,2014-10,4
thumb-questions,2012-10,12
thumb-questions,2012-11,13
thumb-questions,2012-12,2
thumb-questions,2013-01,4
thumb-questions,2013-02,2
thumb-questions,2013-03,2
thumb-questions,2013-05,5
thumb-questions,2013-06,3
thumb-questions,2013-08,2
thumb-questions,2013-09,6
thumb-questions,2013-10,2
thumb-questions,2013-11,6
thumb-questions,2013-12,4
thumb-questions,2014-01,4
thumb-questions,2014-02,8
thumb-questions,2014-03,12
thumb-questions,2014-04,2
thumb-questions,2014-06,7
thumb-questions,2014-07,4
thumb-questions,2014-08,2
thumb-questions,2014-10,6
thumb-questions,2014-11,4
thymoma-questions,2012-11,2
thyroid-cancer-questions,2012-10,2
thyroid-cancer-questions,2012-11,2
thyroid-cancer-questions,2012-12,2
thyroid-disease-questions,2012-11,2
thyroid-disease-questions,2014-02,4
thyroid-disease-questions,2014-03,2
thyroidectomy-questions,2013-02,2
thyroidectomy-questions,2013-07,3
thyroidectomy-questions,2013-11,2
thyroidectomy-questions,2014-10,2
thyroiditis-questions,2013-08,2
thyroid-nodule-questions,2013-04,2
thyroid-nodule-questions,2013-12,2
thyroid-questions,2010-08,2
thyroid-questions,2010-09,2
thyroid-questions,2012-10,23
thyroid-questions,2012-11,22
thyroid-questions,2012-12,14
thyroid-questions,2013-01,12
thyroid-questions,2013-02,19
thyroid-questions,2013-03,9
thyroid-questions,2013-04,5
thyroid-questions,2013-05,4
thyroid-questions,2013-06,15
thyroid-questions,2013-07,6
thyroid-questions,2013-08,8
thyroid-questions,2013-09,2
thyroid-questions,2013-10,14
thyroid-questions,2013-11,6
thyroid-questions,2013-12,6
thyroid-questions,2014-01,8
thyroid-questions,2014-02,10
thyroid-questions,2014-03,12
thyroid-questions,2014-04,7
thyroid-questions,2014-05,9
thyroid-questions,2014-06,10
thyroid-questions,2014-07,8
thyroid-questions,2014-08,7
thyroid-questions,2014-09,7
thyroid-questions,2014-10,4
thyroid-questions,2014-11,7
tibia-questions,2012-10,2
tibia-questions,2013-05,4
tibia-questions,2013-08,3
tibia-questions,2013-10,2
tibia-questions,2014-03,2
tibia-questions,2014-06,3
tick-bite-questions,2013-12,3
tick-bite-questions,2014-05,2
tick-questions,2012-10,2
tick-questions,2012-11,3
tick-questions,2013-04,6
tick-questions,2013-05,2
tick-questions,2013-10,2
tick-questions,2013-11,2
tick-questions,2013-12,3
tick-questions,2014-02,2
tick-questions,2014-05,6
tick-questions,2014-06,9
tick-questions,2014-09,2
tic-questions,2013-02,2
tic-questions,2014-04,2
tic-questions,2014-05,2
tightness-questions,2010-06,2
tightness-questions,2012-10,19
tightness-questions,2012-11,8
tightness-questions,2012-12,6
tightness-questions,2013-01,8
tightness-questions,2013-02,9
tightness-questions,2013-03,11
tightness-questions,2013-04,4
tightness-questions,2013-05,7
tightness-questions,2013-06,18
tightness-questions,2013-07,10
tightness-questions,2013-08,6
tightness-questions,2013-09,11
tightness-questions,2013-10,7
tightness-questions,2013-11,3
tightness-questions,2013-12,4
tightness-questions,2014-01,9
tightness-questions,2014-02,10
tightness-questions,2014-03,9
tightness-questions,2014-04,11
tightness-questions,2014-05,4
tightness-questions,2014-06,2
tightness-questions,2014-07,6
tightness-questions,2014-08,4
tightness-questions,2014-09,7
tightness-questions,2014-10,4
tightness-questions,2014-11,10
tinea-versicolor-questions,2012-11,2
tinnitus-questions,2012-10,5
tinnitus-questions,2012-11,2
tinnitus-questions,2012-12,6
tinnitus-questions,2013-01,6
tinnitus-questions,2013-02,2
tinnitus-questions,2013-03,6
tinnitus-questions,2013-04,2
tinnitus-questions,2013-05,2
tinnitus-questions,2013-06,8
tinnitus-questions,2013-07,5
tinnitus-questions,2013-08,8
tinnitus-questions,2013-09,2
tinnitus-questions,2013-10,7
tinnitus-questions,2013-12,2
tinnitus-questions,2014-01,8
tinnitus-questions,2014-02,4
tinnitus-questions,2014-03,6
tinnitus-questions,2014-04,5
tinnitus-questions,2014-05,6
tinnitus-questions,2014-07,2
tinnitus-questions,2014-08,3
tinnitus-questions,2014-09,2
tinnitus-questions,2014-10,4
tobacco-questions,2012-11,2
tobacco-questions,2013-02,4
tobacco-questions,2013-05,2
tobacco-questions,2013-09,4
tobacco-questions,2013-10,4
tobacco-questions,2013-11,2
tobacco-questions,2013-12,3
tobacco-questions,2014-01,2
tobacco-questions,2014-02,4
tobacco-questions,2014-03,2
tobacco-questions,2014-12,2
toddler-questions,2010-08,2
toddler-questions,2010-09,8
toddler-questions,2012-10,2
toddler-questions,2012-11,2
toddler-questions,2012-12,2
toddler-questions,2013-01,2
toddler-questions,2013-02,2
toddler-questions,2013-03,13
toddler-questions,2013-05,2
toddler-questions,2013-09,2
toddler-questions,2013-10,8
toddler-questions,2013-11,4
toddler-questions,2014-01,2
toddler-questions,2014-02,4
toddler-questions,2014-05,5
toddler-questions,2014-07,4
toddler-questions,2014-08,2
toddler-questions,2014-10,4
toenail-fungus-questions,2013-09,2
toenail-fungus-questions,2013-10,2
toenail-fungus-questions,2014-07,3
toenail-fungus-questions,2014-08,3
toenail-questions,2012-11,2
toenail-questions,2013-01,2
toenail-questions,2013-03,4
toenail-questions,2013-09,4
toenail-questions,2013-10,5
toenail-questions,2014-01,2
toenail-questions,2014-03,2
toenail-questions,2014-06,2
toenail-questions,2014-08,1
toenail-questions,2014-10,2
toe-questions,2010-08,2
toe-questions,2012-10,22
toe-questions,2012-11,14
toe-questions,2012-12,10
toe-questions,2013-01,4
toe-questions,2013-02,10
toe-questions,2013-03,10
toe-questions,2013-04,2
toe-questions,2013-05,2
toe-questions,2013-06,7
toe-questions,2013-07,15
toe-questions,2013-08,2
toe-questions,2013-09,11
toe-questions,2013-10,13
toe-questions,2013-11,10
toe-questions,2013-12,9
toe-questions,2014-01,12
toe-questions,2014-02,10
toe-questions,2014-03,17
toe-questions,2014-04,9
toe-questions,2014-05,9
toe-questions,2014-06,10
toe-questions,2014-07,9
toe-questions,2014-08,9
toe-questions,2014-09,3
toe-questions,2014-10,4
toe-questions,2014-11,3
toe-questions,2014-12,2
tofu-questions,2013-08,2
tomato-questions,2012-12,2
tomato-questions,2013-03,3
tomato-questions,2013-10,2
tomato-questions,2014-04,5
tomato-questions,2014-08,3
tongue-questions,2010-05,6
tongue-questions,2010-06,2
tongue-questions,2010-07,2
tongue-questions,2010-08,2
tongue-questions,2012-10,13
tongue-questions,2012-11,6
tongue-questions,2012-12,8
tongue-questions,2013-01,2
tongue-questions,2013-02,9
tongue-questions,2013-04,4
tongue-questions,2013-05,2
tongue-questions,2013-06,8
tongue-questions,2013-07,8
tongue-questions,2013-08,2
tongue-questions,2013-09,6
tongue-questions,2013-10,6
tongue-questions,2013-11,6
tongue-questions,2013-12,6
tongue-questions,2014-01,17
tongue-questions,2014-02,10
tongue-questions,2014-03,9
tongue-questions,2014-04,10
tongue-questions,2014-05,4
tongue-questions,2014-06,3
tongue-questions,2014-07,19
tongue-questions,2014-08,4
tongue-questions,2014-09,2
tongue-questions,2014-10,6
tonsillectomy-questions,2013-08,4
tonsillectomy-questions,2013-09,2
tonsillectomy-questions,2014-01,2
tonsillectomy-questions,2014-07,7
tonsillitis-questions,2013-12,5
tonsillitis-questions,2014-03,2
tonsillitis-questions,2014-05,2
tonsillitis-questions,2014-09,2
tonsil-questions,2012-10,15
tonsil-questions,2012-11,4
tonsil-questions,2012-12,5
tonsil-questions,2013-02,4
tonsil-questions,2013-03,8
tonsil-questions,2013-04,10
tonsil-questions,2013-07,6
tonsil-questions,2013-08,6
tonsil-questions,2013-09,4
tonsil-questions,2013-10,2
tonsil-questions,2013-11,2
tonsil-questions,2013-12,8
tonsil-questions,2014-01,6
tonsil-questions,2014-02,2
tonsil-questions,2014-03,6
tonsil-questions,2014-04,9
tonsil-questions,2014-05,2
tonsil-questions,2014-06,8
tonsil-questions,2014-07,8
tonsil-questions,2014-09,4
tonsil-questions,2014-10,4
tooth-abscess-questions,2013-06,4
toothache-questions,2012-10,3
toothache-questions,2013-02,4
toothache-questions,2013-06,6
toothache-questions,2013-11,3
toothache-questions,2014-02,4
toothache-questions,2014-11,2
tooth-decay-questions,2010-09,2
tooth-decay-questions,2013-03,2
tooth-decay-questions,2013-09,2
tooth-questions,2010-07,8
tooth-questions,2010-08,43
tooth-questions,2010-09,4
tooth-questions,2012-10,25
tooth-questions,2012-11,13
tooth-questions,2012-12,32
tooth-questions,2013-01,6
tooth-questions,2013-02,8
tooth-questions,2013-03,13
tooth-questions,2013-04,4
tooth-questions,2013-05,4
tooth-questions,2013-06,18
tooth-questions,2013-07,8
tooth-questions,2013-08,18
tooth-questions,2013-09,8
tooth-questions,2013-10,8
tooth-questions,2013-11,5
tooth-questions,2013-12,14
tooth-questions,2014-01,13
tooth-questions,2014-02,18
tooth-questions,2014-03,8
tooth-questions,2014-04,21
tooth-questions,2014-05,7
tooth-questions,2014-06,2
tooth-questions,2014-07,21
tooth-questions,2014-08,5
tooth-questions,2014-09,9
tooth-questions,2014-10,14
tooth-questions,2014-11,4
tooth-questions,2014-12,2
torso-questions,2010-08,2
torso-questions,2012-10,5
torso-questions,2012-12,6
torso-questions,2013-01,4
torso-questions,2013-02,4
torso-questions,2014-04,6
torso-questions,2014-05,2
torso-questions,2014-08,2
torticollis-questions,2010-09,2
toxic-epidermal-necrolysis-questions,2013-09,2
toxic-shock-syndrome-questions,2013-01,2
toxic-shock-syndrome-questions,2013-03,2
toxic-shock-syndrome-questions,2013-08,2
trachea-questions,2014-05,2
tracheotomy-questions,2013-10,2
transcutaneous-electric-nerve-stimulation-questions,2013-09,2
transcutaneous-electric-nerve-stimulation-questions,2013-10,4
transcutaneous-electric-nerve-stimulation-questions,2014-06,2
transfusion-questions,2013-06,2
transfusion-questions,2013-07,2
transfusion-questions,2013-08,4
transfusion-questions,2014-01,2
transfusion-questions,2014-02,2
transfusion-questions,2014-03,2
transfusion-questions,2014-05,4
transfusion-questions,2014-10,2
transient-ischemia-attack-questions,2014-01,2
transplant-questions,2012-10,4
transplant-questions,2012-11,3
transplant-questions,2013-09,2
transplant-questions,2013-11,4
transplant-questions,2014-03,2
transplant-questions,2014-04,3
transplant-questions,2014-07,6
transvaginal-ultrasound-questions,2012-10,2
transvaginal-ultrasound-questions,2013-06,2
transvaginal-ultrasound-questions,2013-07,2
transvaginal-ultrasound-questions,2014-09,2
trauma-questions,2012-11,2
trauma-questions,2012-12,4
trauma-questions,2013-01,2
trauma-questions,2013-02,2
trauma-questions,2013-03,4
trauma-questions,2013-06,4
trauma-questions,2013-07,6
trauma-questions,2013-08,2
trauma-questions,2013-09,2
trauma-questions,2013-10,4
trauma-questions,2014-01,6
trauma-questions,2014-04,3
trauma-questions,2014-05,5
trauma-questions,2014-07,10
trauma-questions,2014-08,6
trauma-questions,2014-09,2
trauma-questions,2014-11,2
travelers-diarrhea-questions,2010-06,24
travel-questions,2010-09,2
travel-questions,2012-11,6
travel-questions,2012-12,2
travel-questions,2013-02,2
travel-questions,2013-04,4
travel-questions,2013-06,5
travel-questions,2013-08,9
travel-questions,2013-10,4
travel-questions,2013-11,6
travel-questions,2013-12,7
travel-questions,2014-01,6
travel-questions,2014-02,8
travel-questions,2014-03,8
travel-questions,2014-04,2
travel-questions,2014-05,3
travel-questions,2014-06,3
travel-questions,2014-07,6
travel-questions,2014-09,2
travel-questions,2014-10,3
travel-questions,2014-11,6
treadmill-questions,2012-11,2
treadmill-questions,2012-12,2
treadmill-questions,2013-02,2
treadmill-questions,2013-03,3
treadmill-questions,2013-11,2
treadmill-questions,2014-03,10
treadmill-questions,2014-04,2
treadmill-questions,2014-10,2
tremor-questions,2012-11,4
tremor-questions,2013-01,3
tremor-questions,2013-04,2
tremor-questions,2013-06,3
tremor-questions,2013-07,3
tremor-questions,2013-09,2
tremor-questions,2013-12,2
tremor-questions,2014-01,2
tremor-questions,2014-03,2
tremor-questions,2014-04,4
tremor-questions,2014-05,2
tremor-questions,2014-08,2
tremor-questions,2014-09,2
trench-foot-questions,2014-10,2
trichinosis-questions,2014-01,2
trichinosis-questions,2014-05,2
trichomoniasis-questions,2012-10,2
trichomoniasis-questions,2012-11,4
trichomoniasis-questions,2012-12,2
trichomoniasis-questions,2013-01,2
trichomoniasis-questions,2013-02,2
trichomoniasis-questions,2013-03,2
trichomoniasis-questions,2013-06,2
trichomoniasis-questions,2013-07,4
trichomoniasis-questions,2013-09,2
trichomoniasis-questions,2013-11,4
trichomoniasis-questions,2013-12,2
trichomoniasis-questions,2014-02,4
trichomoniasis-questions,2014-05,6
trichomoniasis-questions,2014-06,2
trichomoniasis-questions,2014-09,2
trichotillomania-questions,2013-03,2
trigeminal-neuralgia-questions,2012-10,2
trigeminal-neuralgia-questions,2012-11,2
trigeminal-neuralgia-questions,2013-08,2
trigeminal-neuralgia-questions,2013-12,2
trigger-finger-questions,2012-11,3
trigger-finger-questions,2014-05,2
trigger-finger-questions,2014-07,2
trigger-finger-questions,2014-12,2
triglyceride-questions,2012-10,7
triglyceride-questions,2012-11,5
triglyceride-questions,2012-12,2
triglyceride-questions,2013-01,3
triglyceride-questions,2013-02,5
triglyceride-questions,2013-03,2
triglyceride-questions,2013-04,2
triglyceride-questions,2013-05,4
triglyceride-questions,2013-08,2
triglyceride-questions,2013-09,4
triglyceride-questions,2013-10,2
triglyceride-questions,2014-03,2
triglyceride-questions,2014-06,2
triglyceride-questions,2014-07,4
triglyceride-questions,2014-10,3
triglyceride-questions,2014-12,2
tubal-ligation-questions,2012-10,10
tubal-ligation-questions,2012-11,4
tubal-ligation-questions,2012-12,10
tubal-ligation-questions,2013-01,6
tubal-ligation-questions,2013-02,5
tubal-ligation-questions,2013-03,4
tubal-ligation-questions,2013-04,2
tubal-ligation-questions,2013-05,3
tubal-ligation-questions,2013-06,6
tubal-ligation-questions,2013-07,2
tubal-ligation-questions,2013-08,2
tubal-ligation-questions,2013-09,2
tubal-ligation-questions,2013-12,2
tubal-ligation-questions,2014-02,2
tubal-ligation-questions,2014-04,2
tubal-ligation-questions,2014-05,2
tubal-ligation-questions,2014-07,3
tubal-ligation-questions,2014-08,2
tubal-ligation-questions,2014-09,2
tubal-ligation-questions,2014-10,2
tubal-ligation-questions,2014-12,8
tubal-reversal-questions,2013-01,2
tubal-reversal-questions,2013-11,2
tubal-reversal-questions,2013-12,2
tubal-reversal-questions,2014-03,2
tuberculosis-questions,2010-06,2
tuberculosis-questions,2013-02,2
tuberculosis-questions,2013-11,3
tuberculosis-questions,2014-02,2
tumor-questions,2012-10,8
tumor-questions,2012-11,6
tumor-questions,2012-12,2
tumor-questions,2013-03,2
tumor-questions,2013-06,2
tumor-questions,2013-07,2
tumor-questions,2013-08,2
tumor-questions,2013-10,3
tumor-questions,2013-11,4
tumor-questions,2013-12,9
tumor-questions,2014-02,5
tumor-questions,2014-03,8
tumor-questions,2014-04,4
tumor-questions,2014-05,6
tumor-questions,2014-07,2
tumor-questions,2014-11,6
tuna-questions,2013-01,2
tuna-questions,2013-08,2
tuna-questions,2013-10,2
tuna-questions,2014-08,2
turkey-questions,2012-10,6
turkey-questions,2012-11,2
turkey-questions,2012-12,6
turkey-questions,2013-01,4
turkey-questions,2013-02,2
turkey-questions,2013-04,2
turkey-questions,2013-10,5
turkey-questions,2013-11,2
turkey-questions,2013-12,4
turkey-questions,2014-02,4
turkey-questions,2014-03,6
turkey-questions,2014-05,6
type-1-diabetes-questions,2013-01,7
type-1-diabetes-questions,2013-08,2
type-1-diabetes-questions,2013-11,2
type-1-diabetes-questions,2014-09,3
type-2-diabetes-questions,2010-08,6
type-2-diabetes-questions,2012-10,8
type-2-diabetes-questions,2012-11,10
type-2-diabetes-questions,2012-12,2
type-2-diabetes-questions,2013-01,2
type-2-diabetes-questions,2013-02,2
type-2-diabetes-questions,2013-07,4
type-2-diabetes-questions,2013-08,2
type-2-diabetes-questions,2013-09,4
type-2-diabetes-questions,2013-10,4
type-2-diabetes-questions,2013-11,2
type-2-diabetes-questions,2014-02,4
type-2-diabetes-questions,2014-03,6
type-2-diabetes-questions,2014-08,4
type-2-diabetes-questions,2014-09,11
type-2-diabetes-questions,2014-10,2
type-2-diabetes-questions,2014-11,6
typhoid-questions,2014-06,3
typhoid-vaccine-questions,2012-12,2
ulcerative-colitis-questions,2010-08,2
ulcerative-colitis-questions,2012-11,2
ulcerative-colitis-questions,2013-01,4
